enum_name,location,dist_lab,reg_lab,loc_lab,fms_lab,state_lab,school_name,cluster_id,uniqueid,consent,location_resp,neighborhood,gender,age,income_band,income_mid,mch_funder,mch_funder_rand,mch_time,hc_pref,hc_pref_rand,school_pref,school_pref_rand,income10pct,income5pct,willing_insurance10,willing_insurance5,trust_dist,trust_dist_rand,trust_fms,trust_fms_rand,trust_fgs,trust_fgs_rand,support_rem,support_closefam,support_clan,support_aid,amount_rem,amount_closefam,amount_clan,amount_aid,tax_willing,tax_willing_rand,clan_tax,clan_tax_freq,clan_tax_freq_oth,clan_tax_amt,clan_tax_allmen,clan_tax_female,clan_tax_female_rand,csupp_subclan,csupp_subclan_rand,csupp_connection,csupp_connection_rand,csupp_need,csupp_need_rand,csupp_severity,csupp_severity_rand,csupp_fundsavail,csupp_fundsavail_rand,csupp_age,csupp_age_rand,csupp_gender,csupp_gender_rand,support_timing,csupp_likely,csupp_likely_rand,trust_dc,trust_dc_rand,trust_hir,trust_hir_rand,trust_gal,trust_gal_rand,trust_punt,trust_punt_rand,trust_sws,trust_sws_rand,trust_fgspres,trust_fgspres_rand,trust_imam,trust_imam_rand,trust_aqil,trust_aqil_rand,hh_size,born_district,born_district_oth,years_moved_dist,clan_family,clan,clan_oth,subclan,subclan_oth
15,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6210,ADA6210_1_2,Yes,Adaado,Karaamo,Male,20,Less than 50 USD,25,An aid agency,Main response order,Between 10 and 20 minutes,Private health clinic,Main response order,Better,Main response order,2.5,1.25,No,,I would not trust it at all,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Between 1 and 3 days,Very likely,Main response order,Trust them somewhat,Reverse response order,,,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,2,Gaalkacyo,,Between 5 and 10 years,Dir,Fiqi Mohamed,,,
19,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6210,ADA6210_24_2,Yes,Adaado,Galbeed,Male,67,100-200 USD,150,A private business or owner,Reverse response order,More than one hour,Health clinic run by the district government,Reverse response order,Better,Reverse response order,15,7.5,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,Yes,No,No,,200,,,Very willing,Reverse response order,No,,,,,,,No,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Don't know,Very likely,Reverse response order,Trust them very much,Main response order,,,Trust them very much,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,10,Adaado,,,Hawiye,Habar Gedir - Saleeban,,Refused to answer (DO NOT READ),
8,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6210,ADA6210_8_2,Yes,Adaado,Waberi,Female,19,50-100 USD,75,Don't know [DO NOT READ],Main response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,7.5,3.75,No,,I would trust it completely,Main response order,I would trust it somewhat,Main response order,I would not trust it at all,Main response order,No,No,No,No,,,,,Somewhat willing,Reverse response order,No,,,,,,,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Between 2 weeks and 1 month,Somewhat likely,Reverse response order,Trust them very much,Reverse response order,,,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,10,Gaalkacyo,,More than 10 years,Hawiye,Habar Gedir - Saleeban,,farax  - bahabgal,
12,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6211,ADA6211_16_1,Yes,Adaado,Bakiin,Male,19,300-500 USD,400,An aid agency,Reverse response order,Between 10 and 20 minutes,Health clinic run by the district government,Reverse response order,Better,Reverse response order,40,20,No,,I would trust it completely,Reverse response order,I would trust it somewhat,Reverse response order,I would not trust it at all,Reverse response order,No,No,No,No,,,,,Not willing,Main response order,No,,,,,,,No,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Between 2 weeks and 1 month,Very likely,Reverse response order,Do not trust them at all,Reverse response order,,,Trust them somewhat,Reverse response order,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,2,Adaado,,,Hawiye,Habar Gedir - Saleeban,,farax - reer muse,
4,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6211,ADA6211_3_2,Yes,Adaado,Bakiin,Female,20,Less than 50 USD,25,An aid agency,Main response order,Between 45 minutes and one hour,Health clinic run by the district government,Reverse response order,The same,Main response order,2.5,1.25,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it somewhat,Reverse response order,No,No,No,No,,,,,Not willing,Reverse response order,No,,,,,,,No,Main response order,No,Main response order,No,Main response order,Yes,Main response order,No,Main response order,No,Main response order,Yes,Main response order,Between 4 days and 1 week,Very likely,Reverse response order,Trust them very much,Reverse response order,,,Trust them very much,Reverse response order,,,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,10,Gaalkacyo,,Between 5 and 10 years,Hawiye,Habar Gedir - Cayr,,,
7,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6212,ADA6212_18_1,Yes,Adaado,Bakiin,Male,26,100-200 USD,150,A private business or owner,Reverse response order,Between 45 minutes and one hour,Health clinic run by the district government,Main response order,Better,Main response order,15,7.5,Yes,,I would trust it somewhat,Main response order,I would not trust it at all,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Reverse response order,Yes,Other,Markii ay caqabadi taagabtahy,100,Yes,"No, women do not contribute",Main response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,Between 1 and 3 days,Very likely,Reverse response order,Trust them very much,Main response order,,,Do not trust them at all,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,5,Other,Itobiya,More than 10 years,Hawiye,Habar Gedir - Saleeban,,Dashame - farax roble,
12,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6212,ADA6212_20_1,Yes,Adaado,Tawfiiq,Male,27,300-500 USD,400,An aid agency,Main response order,Less than 10 minutes,Health clinic run by the district government,Main response order,Better,Main response order,40,20,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,Yes,Yes,No,No,200,100,,,Very willing,Main response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Longer than 1 month,Somewhat likely,Main response order,Trust them very much,Reverse response order,,,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them somewhat,Reverse response order,7,Xudur,,Between 5 and 10 years,Hawiye,Abgaal,,Wacbuudhan - Galmah,
8,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6212,ADA6212_25_1,Yes,Adaado,Dayax,Male,52,100-200 USD,150,An aid agency,Reverse response order,Between 10 and 20 minutes,Health clinic run by the district government,Reverse response order,Worse,Reverse response order,15,7.5,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,Yes,Yes,No,Yes,50,100,,70,Very willing,Main response order,Yes,Once every month,,5,No,"No, women do not contribute",Reverse response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Longer than 1 month,Somewhat likely,Main response order,Trust them very much,Main response order,,,Trust them very much,Main response order,,,,,Trust them somewhat,Main response order,Trust them somewhat,Main response order,Trust them somewhat,Main response order,17,Adaado,,,Hawiye,Habar Gedir - Saleeban,,Refused to answer (DO NOT READ),
17,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6213,ADA6213_18_1,Yes,Adaado,Waaberi,Male,27,300-500 USD,400,An aid agency,Reverse response order,Less than 10 minutes,Private health clinic,Main response order,Better,Reverse response order,40,20,Yes,,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,No,No,No,No,,,,,Very willing,Reverse response order,Yes,Once every month,,10,Yes,"Yes, but only some women contribute",Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Between 1 and 2 weeks,Very likely,Reverse response order,Trust them somewhat,Reverse response order,,,Do not trust them at all,Reverse response order,,,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Trust them somewhat,Reverse response order,3,Galdogob,,Less than 1 year,Hawiye,Habar Gedir - Cayr,,,
2,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6214,ADA6214_14_1,Yes,Adaado,Galbeed,Female,38,100-200 USD,150,Don't know [DO NOT READ],Main response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Main response order,15,7.5,Yes,,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,No,No,No,Yes,,,,20,Not willing,Main response order,No,,,,,,,No,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,Yes,Main response order,No,Main response order,Don't know,Very likely,Reverse response order,Trust them very much,Main response order,,,Trust them very much,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,13,Other,Guriceel,More than 10 years,Hawiye,Habar Gedir - Cayr,,,
6,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6214,ADA6214_19_1,Yes,Adaado,Galbeed,Female,50,300-500 USD,400,An aid agency,Main response order,Less than 10 minutes,Health clinic run by the district government,Reverse response order,Better,Main response order,40,20,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would not trust it at all,Main response order,Yes,Yes,No,No,300,300,,,Not willing,Main response order,Yes,Other,Bishiiba 2 mar,100,Yes,"Yes, but only some women contribute",Reverse response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,Between 1 and 3 days,Very likely,Main response order,Do not trust them at all,Reverse response order,,,Trust them very much,Reverse response order,,,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,12,Adaado,,,Hawiye,Habar Gedir - Saleeban,,farax - reer muse,
15,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6214,ADA6214_4_1,Yes,Adaado,Kaam badbado,Female,20,Less than 50 USD,25,An aid agency,Reverse response order,More than one hour,Private health clinic,Reverse response order,Better,Main response order,2.5,1.25,No,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would not trust it at all,Reverse response order,No,No,No,No,,,,,Somewhat willing,Main response order,Yes,Once every 3 months,,10,Yes,"Yes, but only some women contribute",Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Between 1 and 2 weeks,Somewhat likely,Reverse response order,Trust them somewhat,Reverse response order,,,Trust them somewhat,Reverse response order,,,,,Trust them somewhat,Reverse response order,Trust them very much,Reverse response order,Trust them somewhat,Reverse response order,8,Buuhoodle,,Between 5 and 10 years,Hawiye,Other Hawiye clan,Makani,,
17,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6215,ADA6215_24_1,Yes,Adaado,Waaberi,Female,19,100-200 USD,150,The Federal Government of Somalia,Reverse response order,Less than 10 minutes,Health clinic run by the district government,Main response order,Better,Main response order,15,7.5,Yes,,I would trust it completely,Main response order,I would trust it somewhat,Main response order,I would trust it somewhat,Main response order,No,No,No,Yes,,,,20,Very willing,Reverse response order,No,,,,,,,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Don't know,Not likely at all,Main response order,Trust them somewhat,Main response order,,,Trust them somewhat,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Do not trust them at all,Main response order,12,Adaado,,,Hawiye,Habar Gedir - Cayr,,,
2,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6215,ADA6215_4_1,Yes,Adaado,Waaberi,Male,55,Less than 50 USD,25,A private business or owner,Reverse response order,Less than 10 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,2.5,1.25,Yes,,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Between 2 weeks and 1 month,Somewhat likely,Main response order,Trust them very much,Reverse response order,,,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,8,Adaado,,,Hawiye,Habar Gedir - Saleeban,,Refused to answer (DO NOT READ),
1,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6217,ADA6217_10_1,Yes,Adaado,Galbeed,Male,28,200-300 USD,250,An aid agency,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Reverse response order,Better,Main response order,25,12.5,Yes,,I would trust it completely,Reverse response order,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,No,No,No,No,,,,,Very willing,Main response order,Yes,Once every month,,10,No,"No, women do not contribute",Main response order,Yes,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 1 and 3 days,Very likely,Reverse response order,Trust them very much,Reverse response order,,,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,8,Banadir,,Between 5 and 10 years,Hawiye,Habar Gedir - Saleeban,,Dashame - yabarow,
6,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6218,ADA6218_18_1,Yes,Adaado,Ballilaasole,Male,19,50-100 USD,75,The ${dist_lab} district government,Reverse response order,Between 45 minutes and one hour,Health clinic run by the district government,Reverse response order,Better,Main response order,7.5,3.75,No,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,Yes,,,,80,Very willing,Main response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Between 1 and 2 weeks,Very likely,Main response order,Trust them very much,Reverse response order,,,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,9,Other,Ballilaasoole,Less than 1 year,Hawiye,Habar Gedir - Saleeban,,Dashame - farax roble,
9,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA6218,ADA6218_19_1,Yes,Adaado,Canauga,Male,50,Less than 50 USD,25,An aid agency,Reverse response order,Between 45 minutes and one hour,Health clinic run by the district government,Main response order,Better,Reverse response order,2.5,1.25,No,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Very willing,Main response order,Yes,Once every 3 months,,5,No,"Yes, but only some women contribute",Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,Longer than 1 month,Very likely,Reverse response order,Trust them very much,Main response order,,,Trust them very much,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,8,Adaado,,,Hawiye,Habar Gedir - Saleeban,,Dashame - cabdigab,
